age,workclass,education,marital status,occupation,relationship,race,gender,capital gain,capital loss,hours per week,income,income_value
38,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,<=50K,44090
31,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K,45624
51,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,70,<=50K,32288
38,Private,Bachelors,Divorced,Sales,Not-in-family,White,Male,0,0,48,>50K,231578
40,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,>50K,1186653
21,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,30,<=50K,48120
44,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K,41121
55,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K,232165
29,Private,HS-grad,Divorced,Sales,Not-in-family,White,Male,0,0,45,<=50K,40503
49,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,>50K,1047222
31,Private,Assoc-voc,Married-civ-spouse,Other-service,Husband,White,Male,0,0,42,<=50K,38992
46,Private,Some-college,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,40,<=50K,32698
26,Private,HS-grad,Never-married,Sales,Not-in-family,Black,Male,0,0,40,<=50K,43594
35,Private,Bachelors,Never-married,Other-service,Not-in-family,White,Male,0,0,38,<=50K,48413
27,Private,Assoc-voc,Never-married,Sales,Not-in-family,White,Male,0,0,50,<=50K,43877
26,Private,Bachelors,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,<=50K,41715
45,Private,Bachelors,Divorced,Other-service,Not-in-family,White,Male,0,0,45,>50K,634007
57,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,72,<=50K,46462
30,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,>50K,1373852
45,Private,11th,Married-civ-spouse,Other-service,Wife,White,Female,0,0,32,<=50K,42272
50,Private,7th-8th,Divorced,Craft-repair,Not-in-family,White,Female,0,0,30,<=50K,45423
38,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,<=50K,35925
43,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,<=50K,30812
42,Private,Some-college,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,55,<=50K,31617
32,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,<=50K,47692
20,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K,35377
27,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,35,<=50K,36505
45,Private,11th,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,<=50K,37039
40,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,<=50K,43210
38,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,0,0,60,<=50K,44525
37,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,<=50K,33693
60,Private,10th,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,<=50K,42090
53,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,45,>50K,1155763
25,Private,Bachelors,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0,0,40,<=50K,49589
47,Self-emp-not-inc,Bachelors,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,60,<=50K,40240
40,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,70,<=50K,31211
51,,HS-grad,Married-civ-spouse,,Husband,White,Male,0,0,40,<=50K,34046
19,Private,Some-college,Never-married,Other-service,Own-child,White,Female,0,0,10,<=50K,36072
42,Private,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,>50K,917349
65,,HS-grad,Married-civ-spouse,,Husband,White,Male,0,0,40,<=50K,40476
41,Private,Bachelors,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,<=50K,48823
28,Private,10th,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,45,<=50K,47094
24,Private,HS-grad,Never-married,Handlers-cleaners,Other-relative,Black,Male,0,0,40,<=50K,37980
32,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K,32865
29,Private,HS-grad,Married-spouse-absent,Protective-serv,Not-in-family,White,Male,0,0,40,<=50K,43114
17,,10th,Never-married,,Own-child,White,Female,0,0,20,<=50K,36773
49,Private,HS-grad,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,40,>50K,103634
31,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K,44336
23,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K,32091
17,,10th,Never-married,,Own-child,White,Male,0,0,30,<=50K,30984
37,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,<=50K,36428
29,Private,10th,Never-married,Other-service,Own-child,White,Male,0,0,40,<=50K,39368
39,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,>50K,1466210
35,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,35,>50K,448377
40,Private,Assoc-acdm,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,<=50K,39137
66,Private,5th-6th,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Female,0,0,40,<=50K,30325
30,Federal-gov,9th,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,<=50K,49087
43,Private,Assoc-acdm,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K,39669
47,Private,9th,Never-married,Other-service,Unmarried,White,Female,0,0,50,<=50K,31391
45,Private,Masters,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,<=50K,37550
31,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,<=50K,45670
32,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,<=50K,47451
28,Private,Assoc-acdm,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,<=50K,44040
50,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,>50K,363286
63,Private,7th-8th,Divorced,Sales,Not-in-family,White,Female,0,0,40,<=50K,30991
28,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,<=50K,32548
38,Private,Some-college,Widowed,Adm-clerical,Unmarried,Black,Female,0,0,40,<=50K,36956
52,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,0,0,38,<=50K,44454
38,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,>50K,627927
50,State-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,38,<=50K,47547
59,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K,34350
32,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,49,<=50K,32743
52,Self-emp-inc,HS-grad,Divorced,Exec-managerial,Unmarried,White,Male,0,0,38,<=50K,47048
57,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,<=50K,34708
51,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,56,>50K,588132
22,Private,11th,Widowed,Sales,Own-child,Black,Female,0,0,35,<=50K,48693
49,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,>50K,461119
22,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,<=50K,36380
48,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,<=50K,40365
52,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K,42583
43,State-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,>50K,1463352
25,Private,7th-8th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,<=50K,31919
31,Private,7th-8th,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K,48881
19,Private,Some-college,Never-married,Sales,Own-child,White,Male,0,0,36,<=50K,47378
19,,Some-college,Never-married,,Own-child,White,Male,0,0,45,<=50K,47495
51,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,84,>50K,1408433
51,Private,Bachelors,Divorced,Exec-managerial,Unmarried,White,Male,0,0,40,>50K,167208
37,Local-gov,HS-grad,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,35,<=50K,41121
19,Private,Some-college,Never-married,Sales,Own-child,White,Female,0,0,30,<=50K,33141
45,Private,HS-grad,Divorced,Transport-moving,Unmarried,White,Female,0,0,55,<=50K,41613
21,State-gov,Some-college,Never-married,Other-service,Own-child,White,Male,0,0,10,<=50K,42151
52,Private,HS-grad,Widowed,Sales,Not-in-family,White,Female,0,0,40,<=50K,40312
46,Local-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,24,<=50K,43658
42,State-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,38,<=50K,43526
56,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K,42448
23,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K,33137
58,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,<=50K,36238
70,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,<=50K,30166
30,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Male,0,0,40,<=50K,40833
45,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,<=50K,30447
23,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,0,0,44,<=50K,33245
38,Private,Bachelors,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,<=50K,30888
24,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K,36991
53,Private,7th-8th,Never-married,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,<=50K,32461
21,,Some-college,Never-married,,Own-child,White,Female,0,0,40,<=50K,40726
21,Private,Some-college,Never-married,Other-service,Own-child,White,Female,0,0,40,<=50K,38445
34,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,<=50K,32272
21,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,<=50K,36495
63,,Masters,Married-civ-spouse,,Husband,White,Male,0,0,30,<=50K,41721
23,Private,9th,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,36,<=50K,47541
28,Private,Bachelors,Divorced,Craft-repair,Unmarried,White,Male,0,0,50,<=50K,37934
29,Self-emp-not-inc,HS-grad,Never-married,Transport-moving,Unmarried,Black,Male,0,0,45,<=50K,45698
25,Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,<=50K,38327
44,State-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,<=50K,48190
18,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,0,0,8,<=50K,34153
26,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,0,0,24,<=50K,48988
47,Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,>50K,272203
23,Private,HS-grad,Divorced,Sales,Not-in-family,White,Male,0,0,40,<=50K,32695
46,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K,39088
25,Private,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,<=50K,48734
38,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,54,>50K,1384297
60,,Bachelors,Married-spouse-absent,,Unmarried,Black,Female,0,0,15,<=50K,39276
23,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,0,0,20,<=50K,40695
36,Federal-gov,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,48,<=50K,33471
46,Private,9th,Divorced,Other-service,Not-in-family,White,Male,0,0,25,<=50K,47801
32,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,>50K,1450270
40,Private,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,<=50K,41407
31,Private,HS-grad,Never-married,Adm-clerical,Own-child,Black,Male,0,0,40,<=50K,35012
31,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,>50K,213807
32,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,37,<=50K,32602
21,Private,Some-college,Never-married,Other-service,Own-child,White,Male,0,0,10,<=50K,35778
63,Private,Some-college,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,>50K,237855
44,Private,Some-college,Separated,Exec-managerial,Not-in-family,White,Male,0,0,45,>50K,1248689
42,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,<=50K,41818
23,,Bachelors,Never-married,,Own-child,White,Male,0,0,35,<=50K,34976
30,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,45,<=50K,31688
24,Private,HS-grad,Never-married,Other-service,Unmarried,White,Male,0,0,40,<=50K,33495
42,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,>50K,745438
44,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,>50K,884165
27,Federal-gov,Bachelors,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,48,<=50K,47759
27,Local-gov,Some-college,Never-married,Exec-managerial,Unmarried,White,Male,0,0,40,<=50K,47954
22,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,45,<=50K,43209
68,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,0,0,40,<=50K,42627
55,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,99,>50K,976430
22,Self-emp-not-inc,HS-grad,Never-married,Other-service,Own-child,White,Male,0,0,40,<=50K,34912
25,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,15,<=50K,48717
68,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,<=50K,39085
62,Private,Some-college,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,16,<=50K,30935
26,Private,HS-grad,Divorced,Other-service,Other-relative,White,Male,0,0,40,<=50K,36962
34,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,>50K,202887
68,Private,Some-college,Widowed,Sales,Not-in-family,White,Male,0,0,40,<=50K,35465
42,Local-gov,Bachelors,Separated,Exec-managerial,Not-in-family,White,Male,0,0,45,>50K,874822
45,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,<=50K,33557
26,Private,11th,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,<=50K,44589
25,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,<=50K,48522
23,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,0,0,50,<=50K,49274
65,Without-pay,7th-8th,Widowed,Farming-fishing,Unmarried,White,Female,0,0,50,<=50K,48026
31,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,0,0,50,<=50K,33124
26,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K,49768
39,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,>50K,699935
44,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,>50K,558275
26,Self-emp-not-inc,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,<=50K,44690
26,Private,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,<=50K,33167
36,Private,9th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,<=50K,41155
38,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,<=50K,31797
39,Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,48,<=50K,42380
52,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,<=50K,41109
39,Private,1st-4th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,<=50K,39859
41,Self-emp-not-inc,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K,48875
47,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,<=50K,47628
28,Local-gov,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,46,<=50K,40107
25,Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,0,0,35,<=50K,43889
35,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K,42340
32,Private,HS-grad,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,<=50K,37071
38,Private,Masters,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,>50K,724383
44,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,18,>50K,1005007
21,,Some-college,Never-married,,Own-child,White,Female,0,0,40,<=50K,40570
27,Private,Bachelors,Never-married,Sales,Own-child,White,Female,0,0,40,<=50K,41465
30,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,>50K,1258003
20,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0,0,40,<=50K,40263
57,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,80,<=50K,39590
43,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,48,<=50K,45142
50,,11th,Married-civ-spouse,,Own-child,Black,Female,0,0,40,<=50K,44726
28,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Female,0,0,48,<=50K,33236
25,Private,HS-grad,Married-civ-spouse,Tech-support,Other-relative,White,Female,0,0,48,>50K,1029677
25,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,<=50K,31894
90,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,<=50K,38338
38,Local-gov,Bachelors,Separated,Prof-specialty,Unmarried,Black,Male,0,0,40,<=50K,33419
35,Private,Bachelors,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,0,0,40,<=50K,49761
50,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K,927282
26,Local-gov,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K,48597
39,Private,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,<=50K,36157
56,Private,10th,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,<=50K,33069
24,Local-gov,HS-grad,Divorced,Protective-serv,Unmarried,Black,Female,0,0,40,<=50K,47001
18,Local-gov,11th,Never-married,Adm-clerical,Other-relative,White,Female,0,0,25,<=50K,30629
57,Private,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,<=50K,37955
43,State-gov,HS-grad,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,<=50K,47107
29,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,25,<=50K,40893
40,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K,635366
44,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,<=50K,47444
77,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,6,<=50K,31071
30,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,40,<=50K,39336
21,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K,33975
66,Private,10th,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,<=50K,48737
40,Private,11th,Never-married,Transport-moving,Own-child,White,Male,0,0,35,<=50K,47170
68,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,<=50K,41942
64,Private,HS-grad,Widowed,Other-service,Not-in-family,White,Female,0,0,38,<=50K,35571
26,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,<=50K,36609
32,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K,317073
32,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,0,0,38,<=50K,46117
51,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K,686061
49,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,>50K,1421164
28,Private,Bachelors,Never-married,Transport-moving,Unmarried,White,Male,0,0,20,<=50K,43561
29,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0,0,36,<=50K,42866
21,Private,Some-college,Never-married,Sales,Own-child,White,Male,0,0,30,<=50K,33078
